name,degree,EffectiveSize,Constraint,effciency,hierarhcy,degreeCentrality,closeness,Eigenvector,informationCentrality,betweenCentrality,size,ties,pairs,density,twostepReach,ReachEffic,Broker,nBrock,EgoBetw,nEgoBetw,nWeakComp,pWeakComp,number_of-nodes,number_of_edges,density,inwardlink,outwardlink,inward_type,outward_type,inward_cross,outward_cross,number_alllink,number_alltype,number_allcross,priority,hasComment,length,averfixtime_priority,all_open,7days_open,30days_open,halfYear_open,oneYear_open,all_fix,7days_fix,30days_fix,halfYear_fix,OneYear_fix,avefixtime,avefixtime_7day,avefixtime_30day,avefixtime_halfYear,avefixtime_OneYear,overall_popularity,recent_popularity,relative_popularity,reporter_mean_fix_time,open_bug_reporter,time_diff
HIVE-317,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,83,2.66343316,14,3,8,14,14,25,0,10,25,25,4.080111111,0,6.714989583,4.080111111,4.080111111,0,0,0,0,0,15.70107639
HIVE-318,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,0,0,1,1,0,0,1,288,7.512459491,15,3,9,15,15,25,0,10,25,25,4.080111111,0,6.714989583,4.080111111,4.080111111,0.666666667,0.666666667,1,2.572685185,1,22.49296296
HIVE-320,1,1,1,1,1,1,0,0.001410436,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,0,1,0,1,0,0,1,1,0,0,1,191,7.512459491,16,4,10,16,16,25,0,10,25,25,4.080111111,0,6.714989583,4.080111111,4.080111111,0,0,0,0,0,12.93329861
HIVE-324,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,60,7.512459491,17,5,11,17,17,25,0,9,25,25,4.080111111,0,5.608972479,4.080111111,4.080111111,0,0,0,0,1,34.54866898
HIVE-327,1,1,1,1,1,1,0,0.001410436,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,0,1,0,1,0,0,1,1,0,0,1,25,7.512459491,18,4,12,18,18,25,0,8,25,25,4.080111111,0,5.931676794,4.080111111,4.080111111,1,1,1,0.093796296,0,6.957083333
HIVE-334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,10.85815394,17,4,11,17,17,27,2,7,27,27,5.077846794,17.54954282,10.52179233,5.077846794,5.077846794,0.8,0.8,1,10.4574537,1,6.5934375
HIVE-336,1,0,0,0,1,0.5,0.666666667,0.999997018,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,3,2,1.333333333,1,0,1,0,0,0,1,1,0,0,1,40,10.85815394,18,4,12,18,18,27,2,7,27,27,5.077846794,17.54954282,10.52179233,5.077846794,5.077846794,0.636363636,0.636363636,1,7.691762566,4,14.02101852
HIVE-337,7,7,0.142857143,1,1,1,0.142857143,0.002535647,0,0.142857143,8,7,56,0.125,0,0,0,0,6,0.75,7,0.875,8,7,6.125,1,6,1,1,0,0,7,2,0,0,1,25,10.85815394,19,5,13,19,19,27,2,7,27,27,5.077846794,17.54954282,10.52179233,5.077846794,5.077846794,0.583333333,0.583333333,1,7.691762566,5,14.01278935
HIVE-339,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,12,2.66343316,20,5,14,20,20,27,2,6,27,27,5.077846794,17.54954282,10.25994985,5.077846794,5.077846794,0.5,0.5,1,2.572685185,2,1.615972222
HIVE-340,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,9,2.66343316,21,6,15,21,21,27,2,6,27,27,5.077846794,17.54954282,10.25994985,5.077846794,5.077846794,0.4,0.4,1,2.572685185,3,0.628796296
