name,degree,EffectiveSize,Constraint,effciency,hierarhcy,degreeCentrality,closeness,Eigenvector,informationCentrality,betweenCentrality,size,ties,pairs,density,twostepReach,ReachEffic,Broker,nBrock,EgoBetw,nEgoBetw,nWeakComp,pWeakComp,number_of-nodes,number_of_edges,density,inwardlink,outwardlink,inward_type,outward_type,inward_cross,outward_cross,number_alllink,number_alltype,number_allcross,priority,hasComment,length,averfixtime_priority,all_open,7days_open,30days_open,halfYear_open,oneYear_open,all_fix,7days_fix,30days_fix,halfYear_fix,OneYear_fix,avefixtime,avefixtime_7day,avefixtime_30day,avefixtime_halfYear,avefixtime_OneYear,overall_popularity,recent_popularity,relative_popularity,reporter_mean_fix_time,open_bug_reporter,time_diff
HDFS-454,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,51,19.12526235,27,5,10,27,27,8,6,8,8,8,24.63908275,24.08952546,24.63908275,24.63908275,24.63908275,0,0,0,0,0,1.708657407
HDFS-456,5,5,0.2,1,1,1,0.4,0.002615378,0,0.3,6,5,30,0.166666667,0,0,0,0,6,1,5,0.833333333,6,5,4.166666667,2,3,1,2,0,0,5,3,0,0,1,99,0,28,5,11,28,28,8,6,8,8,8,24.63908275,24.08952546,24.63908275,24.63908275,24.63908275,0,0,0,0,3,163.8525463
HDFS-462,2,2,0.5,1,1,0.5,0,2.48E-06,0,0,3,2,6,0.333333333,2,0.666666667,0,0,0,0,2,0.666666667,5,4,3.2,0,2,0,2,0,0,2,2,0,3,1,89,16.63717593,28,1,11,27,28,9,4,9,9,9,22.09125772,14.08065104,22.09125772,22.09125772,22.09125772,0,0,0,0,0,7.246701389
HDFS-463,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,0,0,1,1,0,3,1,24,16.63717593,29,1,12,28,29,9,1,9,9,9,22.09125772,1.708657407,22.09125772,22.09125772,22.09125772,0,0,0,0,1,9.084467593
HDFS-464,1,1,1,1,1,1,0,0.001410436,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,0,1,0,1,0,1,1,1,1,0,1,33,0,22,1,6,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.7705093
HDFS-472,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,31,0,15,0,2,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.0504745
HDFS-480,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,21,16.63717593,30,2,13,29,30,9,0,9,9,9,22.09125772,0,22.09125772,22.09125772,22.09125772,0,0,0,0,4,0.692013889
HDFS-481,5,5,0.2,1,1,1,0.2,0.002433054,0,0.2,6,5,30,0.166666667,0,0,0,0,4,0.666666667,5,0.833333333,6,5,4.166666667,1,4,1,3,0,0,5,4,0,3,1,185,16.63717593,31,3,14,30,31,9,0,9,9,9,22.09125772,0,22.09125772,22.09125772,22.09125772,0,0,0,0,1,270.8522454
HDFS-482,1,0,0,0,1,0.5,0.666666667,0.999997018,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,3,2,1.333333333,1,0,1,0,0,0,1,1,0,3,1,14,16.63717593,32,4,15,31,32,9,0,9,9,9,22.09125772,0,22.09125772,22.09125772,22.09125772,0,0,0,0,2,270.9658912
HDFS-483,6,6,0.166666667,1,1,1,0.5,0.002820904,0,0.3,7,6,42,0.142857143,0,0,0,0,9,1.285714286,6,0.857142857,7,6,5.142857143,3,3,1,1,0,0,6,2,0,3,1,64,16.63717593,33,5,16,32,33,9,0,9,9,9,22.09125772,0,22.09125772,22.09125772,22.09125772,0.333333333,0.333333333,1,6.777806713,4,165.9552199
