name,degree,EffectiveSize,Constraint,effciency,hierarhcy,degreeCentrality,closeness,Eigenvector,informationCentrality,betweenCentrality,size,ties,pairs,density,twostepReach,ReachEffic,Broker,nBrock,EgoBetw,nEgoBetw,nWeakComp,pWeakComp,number_of-nodes,number_of_edges,density,inwardlink,outwardlink,inward_type,outward_type,inward_cross,outward_cross,number_alllink,number_alltype,number_allcross,priority,hasComment,length,averfixtime_priority,all_open,7days_open,30days_open,halfYear_open,oneYear_open,all_fix,7days_fix,30days_fix,halfYear_fix,OneYear_fix,avefixtime,avefixtime_7day,avefixtime_30day,avefixtime_halfYear,avefixtime_OneYear,overall_popularity,recent_popularity,relative_popularity,reporter_mean_fix_time,open_bug_reporter,time_diff
WW-3023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,968,4.452037037,12,1,10,12,12,7,0,3,7,7,2.237126323,0,2.968294753,2.237126323,2.237126323,0,0,0,0,0,0.015671296
WW-3024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,227,0.051334877,12,1,10,12,12,8,1,4,8,8,1.959444444,0.015671296,2.230138889,1.959444444,1.959444444,0,0,0,0,0,42.53085648
WW-3027,2,0,0,0,1,1,1,0.999999253,0,0,3,2,6,0.333333333,0,0,0,0,0,0,2,0.666666667,3,2,1.333333333,2,0,2,0,0,0,2,2,0,3,1,101,0.051334877,13,2,11,13,13,8,1,4,8,8,1.959444444,0.015671296,2.230138889,1.959444444,1.959444444,0,0,0,0,0,0.064097222
WW-3028,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,0,0,1,1,0,2,1,58,2.973248457,14,3,12,14,14,8,1,4,8,8,1.959444444,0.015671296,2.230138889,1.959444444,1.959444444,0,0,0,0,1,0.014918981
WW-3029,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,201,0,13,2,11,13,13,10,3,6,10,10,1.575457176,0.0315625,1.499928627,1.575457176,1.575457176,0.8,0.8,1,0.04073206,1,0.082847222
WW-3031,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,44,2.233666088,12,1,10,12,12,12,5,8,12,12,3.04206983,4.168990741,3.718729745,3.04206983,3.04206983,0,0,0,0,0,0.002465278
WW-3032,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,0,0,1,1,0,4,1,499,10.3751331,12,1,10,12,12,13,6,9,13,13,2.808254095,3.47456983,3.305811471,2.808254095,2.808254095,0,0,0,0,0,0.022951389
WW-3033,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,22,0.054525463,12,1,10,12,12,14,7,9,14,14,2.609303902,2.981481481,3.307370113,2.609303902,2.609303902,0,0,0,0,0,4.669895833
WW-3043,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,0,0,1,1,0,3,1,24,6.631674383,11,0,6,11,11,16,3,10,16,16,4.756387442,13.19829861,6.0443125,4.756387442,4.756387442,1,1,1,5.857970679,0,0.001006944
WW-3046,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,0,0,1,1,0,3,1,11,5.684436177,11,0,6,11,11,17,4,11,17,17,4.476659178,9.898975694,5.494921086,4.476659178,4.476659178,1,1,1,5.021261574,0,8.97369213
WW-3047,1,1,1,1,1,1,0,0.001410436,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,0,1,0,1,0,0,1,1,0,3,1,135,5.684436177,12,1,7,12,12,17,3,11,17,17,4.476659178,13.1909838,5.494921086,4.476659178,4.476659178,0,0,0,0,0,936.2045949
WW-3059,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,176,5.684436177,13,2,6,13,13,17,0,10,17,17,4.476659178,0,6.044332176,4.476659178,4.476659178,0,0,0,0,0,1113.353785
WW-3065,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,0,0,1,1,0,2,1,63,1.787425926,12,1,4,12,12,19,2,12,19,19,6.73607578,25.9411169,9.360462963,6.73607578,6.73607578,0,0,0,0,0,758.0255324
WW-3067,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,685,10.18592078,13,2,5,13,13,19,2,12,19,19,6.73607578,25.9411169,9.360462963,6.73607578,6.73607578,1,1,1,5.515315394,0,0.101643519
