name,degree,EffectiveSize,Constraint,effciency,hierarhcy,degreeCentrality,closeness,Eigenvector,informationCentrality,betweenCentrality,size,ties,pairs,density,twostepReach,ReachEffic,Broker,nBrock,EgoBetw,nEgoBetw,nWeakComp,pWeakComp,number_of-nodes,number_of_edges,density,inwardlink,outwardlink,inward_type,outward_type,inward_cross,outward_cross,number_alllink,number_alltype,number_allcross,priority,hasComment,length,averfixtime_priority,all_open,7days_open,30days_open,halfYear_open,oneYear_open,all_fix,7days_fix,30days_fix,halfYear_fix,OneYear_fix,avefixtime,avefixtime_7day,avefixtime_30day,avefixtime_halfYear,avefixtime_OneYear,overall_popularity,recent_popularity,relative_popularity,reporter_mean_fix_time,open_bug_reporter,time_diff
HADOOP-5032,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,50,3.023096065,14,10,14,14,14,5,4,5,5,5,2.421462963,2.951417824,2.421462963,2.421462963,2.421462963,0,0,0,0,1,22.14918981
HADOOP-5039,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,0,0,1,1,0,3,1,79,3.023096065,15,11,15,15,15,5,4,5,5,5,2.421462963,2.951417824,2.421462963,2.421462963,2.421462963,0,0,0,0,0,26.12261574
HADOOP-5048,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,121,3.023096065,13,10,13,13,13,8,6,8,8,8,3.398179977,4.47814429,3.398179977,3.398179977,3.398179977,0,0,0,0,0,5.439178241
HADOOP-5050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,54,3.023096065,14,10,14,14,14,8,6,8,8,8,3.398179977,4.47814429,3.398179977,3.398179977,3.398179977,0,0,0,0,0,6.470011574
HADOOP-5051,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,44,3.023096065,15,11,15,15,15,8,6,8,8,8,3.398179977,4.47814429,3.398179977,3.398179977,3.398179977,0,0,0,0,2,43.02576389
HADOOP-5054,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,64,3.023096065,16,12,16,16,16,8,6,8,8,8,3.398179977,4.47814429,3.398179977,3.398179977,3.398179977,0,0,0,0,3,43.06386574
HADOOP-5055,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,35,3.023096065,17,13,17,17,17,8,6,8,8,8,3.398179977,4.47814429,3.398179977,3.398179977,3.398179977,0,0,0,0,4,49.31211806
HADOOP-5057,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,22,3.023096065,18,14,18,18,18,8,6,8,8,8,3.398179977,4.47814429,3.398179977,3.398179977,3.398179977,0,0,0,0,5,48.07003472
HADOOP-5059,1,1,1,1,1,1,0,0.001410436,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,0,1,0,1,0,0,1,1,0,3,1,368,3.023096065,19,15,19,19,19,8,6,8,8,8,3.398179977,4.47814429,3.398179977,3.398179977,3.398179977,0,0,0,0,0,2012.93919
HADOOP-5065,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,72,3.023096065,19,14,19,19,19,9,6,9,9,9,3.969723508,5.381456404,3.969723508,3.969723508,3.969723508,0,0,0,0,0,0.131585648
HADOOP-5066,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,0,0,1,1,0,3,1,230,2.444793981,19,14,19,19,19,10,7,10,10,10,3.585909722,4.631474868,3.585909722,3.585909722,3.585909722,0,0,0,0,1,46.99018519
HADOOP-5067,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,39,2.444793981,20,15,20,20,20,10,7,10,10,10,3.585909722,4.631474868,3.585909722,3.585909722,3.585909722,0,0,0,0,2,27.83105324
HADOOP-5068,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,12,2.444793981,21,15,21,21,21,10,7,10,10,10,3.585909722,4.631474868,3.585909722,3.585909722,3.585909722,0,0,0,0,0,81.31532407
HADOOP-5070,1,1,1,1,1,1,0,0.001410436,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,0,1,0,1,0,0,1,1,0,0,1,21,6.903225309,22,16,22,22,22,10,7,10,10,10,3.585909722,4.631474868,3.585909722,3.585909722,3.585909722,1,1,1,3.911707176,0,4.28099537
HADOOP-5072,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,30,2.444793981,23,17,23,23,23,10,7,10,10,10,3.585909722,4.631474868,3.585909722,3.585909722,3.585909722,0,0,0,0,0,0.014907407
HADOOP-5075,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,62,6.431659722,21,14,21,21,21,13,10,13,13,13,3.640202101,4.388385417,3.640202101,3.640202101,3.640202101,1,1,1,12.15267361,0,6.144328704
HADOOP-5077,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,6.431659722,22,15,22,22,22,13,10,13,13,13,3.640202101,4.388385417,3.640202101,3.640202101,3.640202101,1,1,1,8.149583333,0,0.045902778
HADOOP-5078,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,23,2.997949735,21,15,21,21,21,15,12,15,15,15,3.741020062,4.389710648,3.741020062,3.741020062,3.741020062,0,0,0,0,0,9.84375
HADOOP-5079,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,47,2.997949735,22,16,22,22,22,15,10,15,15,15,3.741020062,4.400798611,3.741020062,3.741020062,3.741020062,0,0,0,0,0,21.17092593
HADOOP-5085,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,74,2.997949735,23,17,23,23,23,15,10,15,15,15,3.741020062,4.400798611,3.741020062,3.741020062,3.741020062,0.5,0.5,1,2.871377315,1,13.21052083
HADOOP-5087,2,2,0.5,1,1,1,0.5,0.002441988,0,0.5,3,2,6,0.333333333,0,0,0,0,1,0.333333333,2,0.666666667,3,2,1.333333333,1,1,1,1,0,0,2,2,0,3,1,7,3.303103299,23,17,23,23,23,16,11,16,16,16,3.847154948,4.495196759,3.847154948,3.847154948,3.847154948,0,0,0,0,1,41.96847222
HADOOP-5095,1,0,0,0,1,1,1,0.999999005,0,0,2,1,2,0.5,0,0,0,0,0,0,1,0.5,2,1,0.5,1,0,1,0,0,0,1,1,0,3,1,41,3.303103299,21,15,21,21,21,19,14,19,19,19,4.89400402,5.777054398,4.89400402,4.89400402,4.89400402,0,0,0,0,6,19.21673611
HADOOP-5100,2,0,0,0,1,1,1,0.999999253,0,0,3,2,6,0.333333333,0,0,0,0,0,0,2,0.666666667,3,2,1.333333333,2,0,2,0,0,0,2,2,0,3,1,38,4.481336806,20,14,20,20,20,21,15,21,21,21,5.303553241,6.557873457,5.303553241,5.303553241,5.303553241,0,0,0,0,2,19.06225694
HADOOP-5103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,47,4.481336806,21,15,21,21,21,21,13,21,21,21,5.303553241,6.476090634,5.303553241,5.303553241,5.303553241,0.333333333,0.333333333,1,6.470011574,2,32.10138889
HADOOP-5109,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,71,4.481336806,22,11,22,22,22,21,13,21,21,21,5.303553241,6.476090634,5.303553241,5.303553241,5.303553241,0,0,0,0,0,2005.780012
HADOOP-5111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,48,4.481336806,23,12,23,23,23,21,12,21,21,21,5.303553241,6.30392554,5.303553241,5.303553241,5.303553241,1,1,1,0.131585648,0,36.04837963
HADOOP-5113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,102,4.481336806,23,11,23,23,23,22,12,22,22,22,5.341770307,6.804987461,5.341770307,5.341770307,5.341770307,0,0,0,0,0,5.835092593
HADOOP-5134,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,87,6.057460134,23,6,23,23,23,23,6,23,23,23,6.041353663,12.18594329,6.041353663,6.041353663,6.041353663,0.666666667,0.666666667,1,7.394953704,1,20.72747685
HADOOP-5138,9,9,0.111111111,1,1,0.9,0,1.22E-06,0,0,10,9,90,0.1,1,0.1,0,0,0,0,9,0.9,11,10,9.090909091,0,9,0,1,0,0,9,1,0,4,1,43,15.26298611,23,7,23,23,23,24,5,24,24,24,6.583325617,13.00274769,6.583325617,6.583325617,6.583325617,0,0,0,0,3,5.570532407
HADOOP-5139,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,132,7.107853009,24,7,24,24,24,24,3,24,24,24,6.583325617,15.54173225,6.583325617,6.583325617,6.583325617,0.5,0.5,1,7.394953704,2,0.7853125
HADOOP-5142,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,37,1.462725694,22,4,22,22,22,27,6,27,27,27,6.461628515,10.51489198,6.461628515,6.461628515,6.461628515,0,0,0,0,0,24.63649306
